ㄖㄜˊ ʐə2
ㄖㄜˋ ʐə4
ㄖㄜ˙ ʐə0
ㄖㄠ ʐɑu1
ㄖㄠˇ ʐɑu3
ㄖㄠˊ ʐɑu2
ㄖㄠˋ ʐɑu4
ㄖㄠ˙ ʐɑu0
ㄖㄡ ʐou1
ㄖㄡˇ ʐou3
ㄖㄡˊ ʐou2
ㄖㄡˋ ʐou4
ㄖㄡ˙ ʐou0
ㄖㄢ ʐan1
ㄖㄢˇ ʐan3
ㄖㄢˊ ʐan2
ㄖㄢˋ ʐan4
ㄖㄢ˙ ʐan0
ㄖㄣ ʐən1
ㄖㄣˇ ʐən3
ㄖㄣˊ ʐən2
ㄖㄣˋ ʐən4
ㄖㄣ˙ ʐən0
ㄖㄤ ʐɑŋ1
ㄖㄤˇ ʐɑŋ3
ㄖㄤˊ ʐɑŋ2
ㄖㄤˋ ʐɑŋ4
ㄖㄤ˙ ʐɑŋ0
ㄖㄥ ʐəŋ1
ㄖㄥˇ ʐəŋ3
ㄖㄥˊ ʐəŋ2
ㄖㄥˋ ʐəŋ4
ㄖㄥ˙ ʐəŋ0
ㄖㄨ ʐu1
ㄖㄨˇ ʐu3
ㄖㄨˊ ʐu2
ㄖㄨˋ ʐu4
ㄖㄨ˙ ʐu0
ㄖㄨㄛ ʐʊɔ1
ㄖㄨㄛˇ ʐʊɔ3
ㄖㄨㄛˊ ʐʊɔ2
ㄖㄨㄛˋ ʐʊɔ4
ㄖㄨㄛ˙ ʐʊɔ0
ㄖㄨㄟ ʐuei1
ㄖㄨㄟˇ ʐuei3
ㄖㄨㄟˊ ʐuei2
ㄖㄨㄟˋ ʐuei4
ㄖㄨㄟ˙ ʐuei0
ㄖㄨㄢ ʐuan1
ㄖㄨㄢˇ ʐuan3
ㄖㄨㄢˊ ʐuan2
ㄖㄨㄢˋ ʐuan4
ㄖㄨㄢ˙ ʐuan0
ㄖㄨㄣ ʐʊn1
ㄖㄨㄣˇ ʐʊn3
ㄖㄨㄣˊ ʐʊn2
ㄖㄨㄣˋ ʐʊn4
ㄖㄨㄣ˙ ʐʊn0
ㄖㄨㄥ ʐɔŋ1
ㄖㄨㄥˇ ʐɔŋ3
ㄖㄨㄥˊ ʐɔŋ2
ㄖㄨㄥˋ ʐɔŋ4
ㄖㄨㄥ˙ ʐɔŋ0
ㄗ tsɨ1
ㄗˇ tsɨ3
ㄗˊ tsɨ2
ㄗˋ tsɨ4
ㄗ˙ tsɨ0
ㄗㄚ tsɑ1
ㄗㄚˇ tsɑ3
ㄗㄚˊ tsɑ2
ㄗㄚˋ tsɑ4
ㄗㄚ˙ tsɑ0
ㄗㄜ tsə1
ㄗㄜˇ tsə3
ㄗㄜˊ tsə2
ㄗㄜˋ tsə4
ㄗㄜ˙ tsə0
ㄗㄞ tsai1
ㄗㄞˇ tsai3
ㄗㄞˊ tsai2
ㄗㄞˋ tsai4
ㄗㄞ˙ tsai0
ㄗㄟ tsei1
ㄗㄟˇ tsei3
ㄗㄟˊ tsei2
ㄗㄟˋ tsei4
ㄗㄟ˙ tsei0
ㄗㄠ tsɑu1
ㄗㄠˇ tsɑu3
ㄗㄠˊ tsɑu2
ㄗㄠˋ tsɑu4
ㄗㄠ˙ tsɑu0
ㄗㄡ tsou1
ㄗㄡˇ tsou3
ㄗㄡˊ tsou2
ㄗㄡˋ tsou4
ㄗㄡ˙ tsou0
ㄗㄢ tsan1
ㄗㄢˇ tsan3
ㄗㄢˊ tsan2
ㄗㄢˋ tsan4
ㄗㄢ˙ tsan0
ㄗㄣ tsən1
ㄗㄣˇ tsən3
ㄗㄣˊ tsən2
ㄗㄣˋ tsən4
ㄗㄣ˙ tsən0
ㄗㄤ tsɑŋ1
ㄗㄤˇ tsɑŋ3
ㄗㄤˊ tsɑŋ2
ㄗㄤˋ tsɑŋ4
ㄗㄤ˙ tsɑŋ0
ㄗㄥ tsəŋ1
ㄗㄥˇ tsəŋ3
ㄗㄥˊ tsəŋ2
ㄗㄥˋ tsəŋ4
ㄗㄥ˙ tsəŋ0
ㄗㄨ tsu1
ㄗㄨˇ tsu3
ㄗㄨˊ tsu2
ㄗㄨˋ tsu4
ㄗㄨ˙ tsu0
ㄗㄨㄛ tsʊɔ1
ㄗㄨㄛˇ tsʊɔ3
ㄗㄨㄛˊ tsʊɔ2
ㄗㄨㄛˋ tsʊɔ4
ㄗㄨㄛ˙ tsʊɔ0
ㄗㄨㄟ tsuei1
ㄗㄨㄟˇ tsuei3
ㄗㄨㄟˊ tsuei2
ㄗㄨㄟˋ tsuei4
ㄗㄨㄟ˙ tsuei0
ㄗㄨㄢ tsuan1
ㄗㄨㄢˇ tsuan3
ㄗㄨㄢˊ tsuan2
ㄗㄨㄢˋ tsuan4
ㄗㄨㄢ˙ tsuan0
ㄗㄨㄣ tsʊn1
ㄗㄨㄣˇ tsʊn3
ㄗㄨㄣˊ tsʊn2
ㄗㄨㄣˋ tsʊn4
ㄗㄨㄣ˙ tsʊn0
ㄗㄨㄥ tsɔŋ1
ㄗㄨㄥˇ tsɔŋ3
ㄗㄨㄥˊ tsɔŋ2
ㄗㄨㄥˋ tsɔŋ4
ㄗㄨㄥ˙ tsɔŋ0
ㄘ tsʰɨ1
ㄘˇ tsʰɨ3
ㄘˊ tsʰɨ2
ㄘˋ tsʰɨ4
ㄘ˙ tsʰɨ0
ㄘㄚ tsʰɑ1
ㄘㄚˇ tsʰɑ3
ㄘㄚˊ tsʰɑ2
ㄘㄚˋ tsʰɑ4
ㄘㄚ˙ tsʰɑ0
ㄘㄜ tsʰə1
ㄘㄜˇ tsʰə3
ㄘㄜˊ tsʰə2
ㄘㄜˋ tsʰə4
ㄘㄜ˙ tsʰə0
ㄘㄞ tsʰai1
ㄘㄞˇ tsʰai3
ㄘㄞˊ tsʰai2
ㄘㄞˋ tsʰai4
ㄘㄞ˙ tsʰai0
ㄘㄠ tsʰɑu1
ㄘㄠˇ tsʰɑu3
ㄘㄠˊ tsʰɑu2
ㄘㄠˋ tsʰɑu4
ㄘㄠ˙ tsʰɑu0
ㄘㄡ tsʰou1
ㄘㄡˇ tsʰou3
ㄘㄡˊ tsʰou2
ㄘㄡˋ tsʰou4
ㄘㄡ˙ tsʰou0
ㄘㄢ tsʰan1
ㄘㄢˇ tsʰan3
ㄘㄢˊ tsʰan2
ㄘㄢˋ tsʰan4
ㄘㄢ˙ tsʰan0
ㄘㄣ tsʰən1
ㄘㄣˇ tsʰən3
ㄘㄣˊ tsʰən2
ㄘㄣˋ tsʰən4
ㄘㄣ˙ tsʰən0
ㄘㄤ tsʰɑŋ1
ㄘㄤˇ tsʰɑŋ3
ㄘㄤˊ tsʰɑŋ2
ㄘㄤˋ tsʰɑŋ4
ㄘㄤ˙ tsʰɑŋ0
ㄘㄥ tsʰəŋ1
ㄘㄥˇ tsʰəŋ3
ㄘㄥˊ tsʰəŋ2
ㄘㄥˋ tsʰəŋ4
ㄘㄥ˙ tsʰəŋ0
ㄘㄨ tsʰu1
ㄘㄨˇ tsʰu3
ㄘㄨˊ tsʰu2
ㄘㄨˋ tsʰu4
ㄘㄨ˙ tsʰu0
ㄘㄨㄛ tsʰʊɔ1
ㄘㄨㄛˇ tsʰʊɔ3
ㄘㄨㄛˊ tsʰʊɔ2
ㄘㄨㄛˋ tsʰʊɔ4
ㄘㄨㄛ˙ tsʰʊɔ0
ㄘㄨㄟ tsʰuei1
ㄘㄨㄟˇ tsʰuei3
ㄘㄨㄟˊ tsʰuei2
ㄘㄨㄟˋ tsʰuei4
ㄘㄨㄟ˙ tsʰuei0
ㄘㄨㄢ tsʰuan1
ㄘㄨㄢˇ tsʰuan3
ㄘㄨㄢˊ tsʰuan2
ㄘㄨㄢˋ tsʰuan4
ㄘㄨㄢ˙ tsʰuan0
ㄘㄨㄣ tsʰʊn1
ㄘㄨㄣˇ tsʰʊn3
ㄘㄨㄣˊ tsʰʊn2
ㄘㄨㄣˋ tsʰʊn4
ㄘㄨㄣ˙ tsʰʊn0
ㄘㄨㄥ tsʰɔŋ1
ㄘㄨㄥˇ tsʰɔŋ3
ㄘㄨㄥˊ tsʰɔŋ2
ㄘㄨㄥˋ tsʰɔŋ4
ㄘㄨㄥ˙ tsʰɔŋ0
ㄙ sɨ1
ㄙˇ sɨ3
ㄙˊ sɨ2
ㄙˋ sɨ4
ㄙ˙ sɨ0
ㄙㄚ sɑ1
ㄙㄚˇ sɑ3
ㄙㄚˊ sɑ2
ㄙㄚˋ sɑ4
ㄙㄚ˙ sɑ0
ㄙㄜ sə1
ㄙㄜˇ sə3
ㄙㄜˊ sə2
ㄙㄜˋ sə4
ㄙㄜ˙ sə0
ㄙㄞ sai1
ㄙㄞˇ sai3
ㄙㄞˊ sai2
ㄙㄞˋ sai4
ㄙㄞ˙ sai0
ㄙㄠ sɑu1
ㄙㄠˇ sɑu3
ㄙㄠˊ sɑu2
ㄙㄠˋ sɑu4
ㄙㄠ˙ sɑu0
ㄙㄡ sou1
ㄙㄡˇ sou3
ㄙㄡˊ sou2
ㄙㄡˋ sou4
ㄙㄡ˙ sou0
ㄙㄢ san1
ㄙㄢˇ san3
ㄙㄢˊ san2
ㄙㄢˋ san4
ㄙㄢ˙ san0
ㄙㄣ sən1
ㄙㄣˇ sən3
ㄙㄣˊ sən2
ㄙㄣˋ sən4
ㄙㄣ˙ sən0
ㄙㄤ sɑŋ1
ㄙㄤˇ sɑŋ3
ㄙㄤˊ sɑŋ2
ㄙㄤˋ sɑŋ4
ㄙㄤ˙ sɑŋ0
ㄙㄥ səŋ1
ㄙㄥˇ səŋ3
ㄙㄥˊ səŋ2
ㄙㄥˋ səŋ4
ㄙㄥ˙ səŋ0
ㄙㄨ su1
ㄙㄨˇ su3
ㄙㄨˊ su2
ㄙㄨˋ su4
ㄙㄨ˙ su0
ㄙㄨㄛ sʊɔ1
ㄙㄨㄛˇ sʊɔ3
ㄙㄨㄛˊ sʊɔ2
ㄙㄨㄛˋ sʊɔ4
ㄙㄨㄛ˙ sʊɔ0
ㄙㄨㄟ suei1
ㄙㄨㄟˇ suei3
ㄙㄨㄟˊ suei2
ㄙㄨㄟˋ suei4
ㄙㄨㄟ˙ suei0
ㄙㄨㄢ suan1
ㄙㄨㄢˇ suan3
ㄙㄨㄢˊ suan2
ㄙㄨㄢˋ suan4
ㄙㄨㄢ˙ suan0
ㄙㄨㄣ sʊn1
ㄙㄨㄣˇ sʊn3
ㄙㄨㄣˊ sʊn2
ㄙㄨㄣˋ sʊn4
ㄙㄨㄣ˙ sʊn0
ㄙㄨㄥ sɔŋ1
ㄙㄨㄥˇ sɔŋ3
ㄙㄨㄥˊ sɔŋ2
ㄙㄨㄥˋ sɔŋ4
ㄙㄨㄥ˙ sɔŋ0
ㄚ ɑ1
ㄚˇ ɑ3
ㄚˊ ɑ2
ㄚˋ ɑ4
ㄚ˙ ɑ0
ㄛ ɔ1
ㄛˇ ɔ3
ㄛˊ ɔ2
ㄛˋ ɔ4
ㄛ˙ ɔ0
ㄜ ə1
ㄜˇ ə3
ㄜˊ ə2
ㄜˋ ə4
ㄜ˙ ə0
ㄞ ai1
ㄞˇ ai3
ㄞˊ ai2
ㄞˋ ai4
ㄞ˙ ai0
ㄟ ei1
ㄟˇ ei3
ㄟˊ ei2
ㄟˋ ei4
ㄟ˙ ei0
ㄠ ɑu1
ㄠˇ ɑu3
ㄠˊ ɑu2
ㄠˋ ɑu4
ㄠ˙ ɑu0
ㄡ ou1
ㄡˇ ou3
ㄡˊ ou2
ㄡˋ ou4
ㄡ˙ ou0
ㄢ an1
ㄢˇ an3
ㄢˊ an2
ㄢˋ an4
ㄢ˙ an0
ㄣ ən1
ㄣˇ ən3
ㄣˊ ən2
ㄣˋ ən4
ㄣ˙ ən0
ㄤ ɑŋ1
ㄤˇ ɑŋ3
ㄤˊ ɑŋ2
ㄤˋ ɑŋ4
ㄤ˙ ɑŋ0
ㄦ ɚ1
ㄦˇ ɚ3
ㄦˊ ɚ2
ㄦˋ ɚ4
ㄦ˙ ɚ0
ㄧ i1
ㄧˇ i3
ㄧˊ i2
ㄧˋ i4
ㄧ˙ i0
ㄧㄚ jɑ1
ㄧㄚˇ jɑ3
ㄧㄚˊ jɑ2
ㄧㄚˋ jɑ4
ㄧㄚ˙ jɑ0
ㄧㄛ jɔ1
ㄧㄛˇ jɔ3
ㄧㄛˊ jɔ2
ㄧㄛˋ jɔ4
ㄧㄛ˙ jɔ0
ㄧㄝ jɛ1
ㄧㄝˇ jɛ3
ㄧㄝˊ jɛ2
ㄧㄝˋ jɛ4
ㄧㄝ˙ jɛ0
ㄧㄞ jai1
ㄧㄞˇ jai3
ㄧㄞˊ jai2
ㄧㄞˋ jai4
ㄧㄞ˙ jai0
ㄧㄠ jɑu1
ㄧㄠˇ jɑu3
ㄧㄠˊ jɑu2
ㄧㄠˋ jɑu4
ㄧㄠ˙ jɑu0
ㄧㄡ jou1
ㄧㄡˇ jou3
ㄧㄡˊ jou2
ㄧㄡˋ jou4
ㄧㄡ˙ jou0
ㄧㄢ jɛn1
ㄧㄢˇ jɛn3
ㄧㄢˊ jɛn2
ㄧㄢˋ jɛn4
ㄧㄢ˙ jɛn0
ㄧㄣ jin1
ㄧㄣˇ jin3
ㄧㄣˊ jin2
ㄧㄣˋ jin4
ㄧㄣ˙ jin0
ㄧㄤ jɑŋ1
ㄧㄤˇ jɑŋ3
ㄧㄤˊ jɑŋ2
ㄧㄤˋ jɑŋ4
ㄧㄤ˙ jɑŋ0
ㄧㄥ jiŋ1
ㄧㄥˇ jiŋ3
ㄧㄥˊ jiŋ2
ㄧㄥˋ jiŋ4
ㄧㄥ˙ jiŋ0
ㄨ w1
ㄨˇ w3
ㄨˊ w2
ㄨˋ w4
ㄨ˙ w0
ㄨㄚ wɑ1
ㄨㄚˇ wɑ3
ㄨㄚˊ wɑ2
ㄨㄚˋ wɑ4
ㄨㄚ˙ wɑ0
ㄨㄛ wɔ1
ㄨㄛˇ wɔ3
ㄨㄛˊ wɔ2
ㄨㄛˋ wɔ4
ㄨㄛ˙ wɔ0
ㄨㄞ wai1
ㄨㄞˇ wai3
ㄨㄞˊ wai2
ㄨㄞˋ wai4
ㄨㄞ˙ wai0
ㄨㄟ wei1
ㄨㄟˇ wei3
ㄨㄟˊ wei2
ㄨㄟˋ wei4
ㄨㄟ˙ wei0
ㄨㄢ wan1
ㄨㄢˇ wan3
ㄨㄢˊ wan2
ㄨㄢˋ wan4
ㄨㄢ˙ wan0
ㄨㄣ wʊn1
ㄨㄣˇ wʊn3
ㄨㄣˊ wʊn2
ㄨㄣˋ wʊn4
ㄨㄣ˙ wʊn0
ㄨㄤ wɑŋ1
ㄨㄤˇ wɑŋ3
ㄨㄤˊ wɑŋ2
ㄨㄤˋ wɑŋ4
ㄨㄤ˙ wɑŋ0
ㄨㄥ wɔŋ1
ㄨㄥˇ wɔŋ3
ㄨㄥˊ wɔŋ2
ㄨㄥˋ wɔŋ4
ㄨㄥ˙ wɔŋ0
ㄩ y1
ㄩˇ y3
ㄩˊ y2
ㄩˋ y4
ㄩ˙ y0
ㄩㄝ yɛ1
ㄩㄝˇ yɛ3
ㄩㄝˊ yɛ2
ㄩㄝˋ yɛ4
ㄩㄝ˙ yɛ0
ㄩㄢ yan1
ㄩㄢˇ yan3
ㄩㄢˊ yan2
ㄩㄢˋ yan4
ㄩㄢ˙ yan0
ㄩㄣ yn1
ㄩㄣˇ yn3
ㄩㄣˊ yn2
ㄩㄣˋ yn4
ㄩㄣ˙ yn0
ㄩㄥ jɔŋ1
ㄩㄥˇ jɔŋ3
ㄩㄥˊ jɔŋ2
ㄩㄥˋ jɔŋ4
ㄩㄥ˙ jɔŋ0
